,Date,User,Tweet
217,2021-09-09 05:20:18+00:00,GirlsinTech,"Join Adriana at Unlock 2021: An Engineering Talent Summit, as she will share her insights on how today’s business leaders can use remote work to shape equity, inclusivity, and diversity for generations to come.

Register today at 👉 https://t.co/G7mU9n6EvJ https://t.co/3bIuvqAgDZ"
218,2021-09-08 04:13:17+00:00,GirlsinTech,"The Girls in Tech Shop is officially live! 💥
By sporting Girls in Tech merch, you’re spreading our message to the world. Let’s not be subtle. Things are changing. Tech is evolving. And Girls in Tech is steering it in the right direction.
https://t.co/InBCtDPZxI
#GITswag https://t.co/MTjv9cneUq"
219,2021-09-03 08:21:32+00:00,GirlsinTech,"These female professionals in tech, including GIT Founder &amp; CEO Adriana Gascoigne, pivoted their life and career thanks to timely mentorship: https://t.co/zXUPNVr0pY
#careers #GirlsInTech #mentorship #mentoringprogram #womeninstem #womenintech"
220,2021-09-03 01:19:20+00:00,GirlsinTech,"Keep your eyes peeled for some Girls in Tech branded beauties coming your way very soon. ✨☁️
#GITSwag https://t.co/klZAgkcbZ7"
221,2021-09-02 03:47:26+00:00,GirlsinTech,"Virtual mentoring levelled up in the pandemic: turns out it may even be better than face-to-face. Think fewer logistics, genuine connection, greater accessibility, less bias.  

Learn more in our latest article – https://t.co/KLQUb1VswZ

#GirlsIntech #Mentorship #Virtual https://t.co/QQnqg5O9X3"
222,2021-08-30 22:39:08+00:00,GirlsinTech,"Considering or pursuing a career in #blockchain? Don't miss @zuzelin's enchanting interview with @AlgoFoundation's Dr. Tal Rabin.

Tune in to learn how blockchain can change the world &amp; why now is the precise  time for more women to enter the field. 🎧https://t.co/3s6uwIecXS https://t.co/7NNcMMP69t"
223,2021-08-30 09:11:23+00:00,GirlsinTech,"Coding ladies, this one’s for you!

The Girls in Tech Conference brings you a thought-provoking breakout session by Ed Schofield, Founder and CEO at Python Charmers.

Sign up for the Conference via link in bio.

Get your ticket: https://t.co/YrtiKB00xz

#GITCON https://t.co/QFbgmwEhyM"
224,2021-08-28 20:01:09+00:00,GirlsinTech,"Did you catch E16 of the #GITPodcast? @Motivate Design's founder Mona Patel explores the power of  ""what if"" and shares how to use design thinking to transform your life.✨

Don't miss this: 🎧 https://t.co/wPpU35EP6h

#GITPodcast https://t.co/yxQLThEEcH"
225,2021-08-27 08:00:57+00:00,GirlsinTech,"Machine Learning is all around us, but the industry is aching for more women to show up and lead. 🤖

Sabrina Atienza will be championing this intriguing breakout session.

Sign up today and join the conversation: https://t.co/YrtiKB00xz

#GITCON https://t.co/TBI6uLWqCA"
226,2021-08-26 08:55:38+00:00,GirlsinTech,"Join us in 3 weeks time for an epic day of learning, inspiring and connecting ✨

You’ll hear from female speakers from top global companies like McKinsey &amp; Co, Amazon Web Services, Hyundai, Nike and more.

https://t.co/YrtiKB00xz

#GITCON https://t.co/ggkjdpQ6AO"
227,2021-08-23 15:33:00+00:00,GirlsinTech,"Have you ever dreamt up a new life? 

In today’s episode, @zuzelin and @motivatedesign's founder Mona Patel dive into a deep conversation about the exciting process of #designthinking and how you can use it to transform your life. ✨

🎧 https://t.co/wPpU35EP6h

#GITPodcast https://t.co/sHtMworQes"
228,2021-08-23 00:30:41+00:00,GirlsinTech,"Missed our new #GITPodcast episode ""Tech and the Anti-Aging Revolution""? Tune in now to learn how @Dropletteinc is revolutionizing skincare + find tips for #femalefoudners from its co-founder Dr. Madhavi Gavini: https://t.co/byqOp4X4rU https://t.co/QGNX3mrbNh"
229,2021-08-19 06:23:56+00:00,GirlsinTech,"There are pros and cons to working from the office. Pros: comfy chairs, good lighting, free biscuits. Cons: a commute, lack of flexibility. 

Is your work gearing up to return to the office? Check out our latest articles for tips on how to transition back: https://t.co/daML9D1XS8"
230,2021-08-17 00:21:20+00:00,GirlsinTech,".@Dropletteinc's founders didn’t exactly plan to invent what is being called the “revolutionary skincare gadget of the moment.”

Today, their breakthrough at-home skincare device is redefining the anti-aging industry. Here's how: 🎧https://t.co/WX4IJcDvdi #GITPodcast https://t.co/H9NfN2LKSI"
231,2021-08-16 11:01:02+00:00,GirlsinTech,"How do women succeed in a male-dominated industry?

Olabisi Boyle, VP of Product &amp; Mobility at Hyundai will be sharing her journey and tips at the Girls in Tech Conference!

Get your ticket: https://t.co/YrtiKB00xz

#GITCON https://t.co/fDmZTCjE0d"
232,2021-08-16 02:22:02+00:00,GirlsinTech,"Fascinated with 3D printing how it's changing our world?

Our podcast guest Jillian Northrup shares how she co-founded Model No. and the skills you need to enter the world of #3D printing and digital fabrication.

Tune in: https://t.co/xtitWpUVyH #GITPodcast https://t.co/KtQC3cO03k"
233,2021-08-15 22:00:03+00:00,GirlsinTech,"Conference is kicking off September 15, 2021 from 9am.

Our incredible speakers are lined up ready to inspire and motivate you.

Get your ticket now  ➡️ https://t.co/YrtiKB00xz

#GITCON https://t.co/GwJdaPP7Gc"
234,2021-08-12 07:06:20+00:00,GirlsinTech,"Laura Drabik, Chief Evangelist at Guidewire Software, will be sharing five simple rules for leading a vibrant career in your 20’s, 30’s, 40’s, and beyond. Get your ticket to the Conference now 👉  https://t.co/YrtiKB00xz https://t.co/SPBV5JkrdI"
235,2021-08-11 03:54:27+00:00,GirlsinTech,"Register for the Girls in Tech Conference to learn from inspiring role models and grow the career of your dreams.

https://t.co/YrtiKB00xz

#GITCON https://t.co/oyFcyzaF8w"
236,2021-08-09 21:25:31+00:00,GirlsinTech,"Can you go back in time and imagine a life doing the thing you loved most as a child?  Take a glimpse into Jillian Northrup's world of 3D printing, it's applications, and the skills you need to enter &amp; succeed in the #3D industry. 🎧

https://t.co/pHhmqOoLVe  #GITPodcast https://t.co/nLpKKPfxKJ"
237,2021-08-07 10:48:57+00:00,GirlsinTech,Registrations are closing August 11th! ⚠️ Explore opportunities in software development and be found by top organizations – all from the comfort of your home: https://t.co/GSx7shCLAp https://t.co/H1LNRfGLEc
238,2021-08-05 14:02:13+00:00,GirlsinTech,Julia Wuench believes that what gives you energy is likely to shift and change throughout life. More on our blog: https://t.co/9pPNhbkAuN https://t.co/9mivtTInyE
239,2021-08-04 14:18:43+00:00,GirlsinTech,"Let's learn from this and put ourselves out there more! What do we have to lose? https://t.co/QB57xC9JFD
  #JobHuntLikeAWOMAN"
240,2021-08-03 14:02:23+00:00,GirlsinTech,"Social media can make it look like everyone ‘loves their job’ and has fulfilling #SideHustles and #PassionProjects. But some of us have no idea what we’re doing or what we’re passionate about.

Can you relate? Read about how to find your ‘thing’ in life: https://t.co/9pPNhb2ZDf https://t.co/0HtDmmkKkE"
241,2021-08-03 00:26:52+00:00,GirlsinTech,"Obsessed with the Olympics? So are we, and equally with the #technology behind it.  @intel's Sandra Lopez pulls the curtain back on the sports tech industry &amp; shares how to position yourself for success in the industry.  Listen in! 🎧https://t.co/ojRXe2v3pq #GITPodcast https://t.co/fGHb32ZUHp"
242,2021-08-02 21:49:15+00:00,GirlsinTech,The pandemic made growth and success really difficult. But sometimes disruptions can be times of opportunity. These outstanding leaders pivoted to new possibilities in the face of uncertainty. Get their best advice: https://t.co/ygUQjWAObf
243,2021-08-02 00:43:55+00:00,GirlsinTech,"Why does the #funding gap still exist? Entrepreneur, investor,  mentor and @GirlsinTech board member @abrams  shares how to escalate and increase venture capital for women.
Listen in: https://t.co/UXxdmSF5Cl #GITPodcast https://t.co/eGpD0cxRVO"
244,2021-08-01 15:01:06+00:00,GirlsinTech,"Success in tech is achievable—if you put the right pieces in place to thrive at any stage of your career.

Join the conversation – Get your ticket on https://t.co/YrtiKB00xz https://t.co/4Wjt0fXgns"
245,2021-07-31 15:01:17+00:00,GirlsinTech,"The countdown is ON for the 2021 Girls in Tech Conference! 
You’ll walk away with tips and insights to action in your career immediately. AND new friends, mentors and role models to inspire your journey.

Tickets are selling FAST! Get yours on https://t.co/YrtiKB00xz https://t.co/oI4ZOuV4ki"
246,2021-07-30 15:02:03+00:00,GirlsinTech,"How are YOU impacting the world? 🌎

Join the conversation on September 15th.

Get your ticket today - https://t.co/9qJT2U95VL https://t.co/J4RDBAyz9c"
247,2021-07-30 03:17:19+00:00,GirlsinTech,Bias in Artificial Intelligence is real – and frightening. Roselyn Cason-Marcus will be discussing this huge and important topic at the Girls in Tech Conference. Join the conversation – https://t.co/9qJT2U95VL https://t.co/d3YejrcSoj
248,2021-07-30 03:03:24+00:00,GirlsinTech,You won’t want to miss this rare opportunity to learn from these AWS gurus. Register now – https://t.co/YrtiKB00xz https://t.co/KDVtUwXqrK
249,2021-07-29 05:33:26+00:00,GirlsinTech,"Tickets are UP! Learn how to thrive in tech, and what women are doing to pave the way for an equitable future in the industry. Get your ticket now: https://t.co/YrtiKB00xz https://t.co/rVSaBdrxKA"
250,2021-07-28 22:07:36+00:00,GirlsinTech,Are you a #founder looking to raise #capital for your company? It’s exhausting and invigorating all at the same time. Find out how these four women of color fought back and forged their own path. ✨https://t.co/TVdpLBprRK
251,2021-07-26 16:34:10+00:00,GirlsinTech,"Despite significant efforts to fund more #femalefounders, the  #gendergap in startup funding still persists today. Why❓

We get the male perspective from @abrams. Tune in to learn how to escalate and increase #VC for women. 

https://t.co/0zUi0cr9hD #GITPodcast 🎧 @zuzelin https://t.co/DlQQwVOlkP"
252,2021-07-23 07:01:33+00:00,GirlsinTech,"What have you got to lose?
 
The Girls in Tech Digital Career Fair could be a stepping stone to your next exciting job opportunity in software development. Don’t miss out on it!
 
Create your career profile today: https://t.co/PAWDRLkCSc https://t.co/aW0auyML0h"
253,2021-07-21 15:02:50+00:00,GirlsinTech,"You don’t need to know everything. Read that again. (And by the way, we don’t think you have #ImposterSyndrome.) 

Read more about why you’re right where you’re meant to be: https://t.co/Dkd638riBG https://t.co/iUkifHmVLc"
254,2021-07-19 21:05:39+00:00,GirlsinTech,"What’s it like to compete at the top? We learn from Priscilla Hung, President &amp; COO at @guidewire 

Tune in to hear about:

👩‍💻Priscilla's journey to the top
📢How to confront unconscious bias
💻Embracing diversity in a male-dominated industry

https://t.co/T6Tr2qR3zV. #GITPodcast https://t.co/wb123TucuU"
255,2021-07-18 15:01:14+00:00,GirlsinTech,"Keep going and most importantly, keep believing. https://t.co/cuPNcfY2UW"
256,2021-07-17 21:39:39+00:00,GirlsinTech,.@RebeccaClyde knows the challenges of growing a #tech #startup. Tune in to hear about her journey in  becoming the co-founder of @botcoai  + advice for other founders at the early stages of their businesses: https://t.co/jIe0OtBfMt https://t.co/kQPNiKijFj
257,2021-07-16 15:02:19+00:00,GirlsinTech,"Local chapters have a unique opportunity to influence, support and connect amazing women on the ground. Interested? Let’s chat about starting a chapter in your area: https://t.co/4zXKAZCOu2 https://t.co/ezbefGkgCd"
258,2021-07-12 17:10:10+00:00,GirlsinTech,"We're really proud to be collaborating with @awscloud in making ML education more accessible.

 The free Machine Learning Foundations Course is available to anyone 18+ and no prior ML skills are needed.

 425 scholarship are available for top performers 🔽
https://t.co/k9UszmSaAe"
259,2021-07-12 15:20:03+00:00,GirlsinTech,"#Femalefounders have a unique journey, riddled with unconscious bias, lack of funding  &amp; prejudice. But that didn't stop @RebeccaClyde from building her #AI startup, secure VC &amp; pave the way for other #womenintech. Here's how. Tune in! 🎧 https://t.co/8dlF3Mv2E1 @zuzelin https://t.co/IRo20bGtSU"
260,2021-07-11 14:01:14+00:00,GirlsinTech,"Unleash machine learning career possibilities with the free AWS Machine Learning Foundations Course on Udacity. 

⚠️ Registration closes tomorrow July 12th! https://t.co/SsKvofeq3x https://t.co/tFivV1nedS"
261,2021-07-07 14:02:35+00:00,GirlsinTech,Our talented community continues to amaze us. The #GirlsinTech 2021 #VirtualHackathon invited people with a variety of skill sets to come together online and design innovative #IoT solutions using technology. Check out the incredible winning entries: https://t.co/20EcbyyuXO https://t.co/NXGxUgih9U
262,2021-07-06 22:43:14+00:00,GirlsinTech,"Did you catch S2E1 of #GITPodcast? @AWS's @sandy_carter brings us into the world of thinking big for small businesses, mentorship and honoring one’s voice along the journey. Listen in. https://t.co/r774sgOPVN https://t.co/yDbPSpFc6i"
263,2021-07-04 21:58:16+00:00,GirlsinTech,"Did you catch E9 of  #GITPodcastt? Whether you are a #freelancer looking to grow your business, or you're considering taking the first step into freelancing, this episode is for you! 

Tune in to get the latest trends shaping the gig economy:
https://t.co/ep6H6Z8ePg https://t.co/FoTwVUGr5I"
264,2021-07-04 14:03:10+00:00,GirlsinTech,"Be a part of the change in Machine Learning! 🤖 Register to the ✨FREE ✨ AWS Machine Learning Foundations Course before July 12th, 2021: https://t.co/SsKvofeq3x https://t.co/JHFUeSxMrq"
265,2021-07-01 07:08:49+00:00,GirlsinTech,Registrations are open now! Explore opportunities in software development and be found by top organizations – all from the comfort of your home. 💻🏠 Create your profile today: https://t.co/GSx7shCLAp https://t.co/CfTtVlEPK2
266,2021-06-30 18:24:20+00:00,GirlsinTech,"“If you want to pursue a technical career, don’t listen to people who say you would be better off elsewhere.""

Meet Aurélie, former senior officer &amp; CTO in the French Navy, who was in charge of over 80 jet engine technicians at just 24. Get inspired &gt;&gt; https://t.co/xLDJHFkI6d"
267,2021-06-30 06:49:02+00:00,GirlsinTech,Got a business idea? What’s holding you back? Apply to the Girls in Tech 2021 Startup Challenge for female founders before applications close July 16th! https://t.co/P9kXrYk4Jh https://t.co/Un95ylMVsp
268,2021-06-28 15:02:12+00:00,GirlsinTech,"Considering going freelance? S2E9 of #GITPodcast “The Freelance Revolution” is out! 

From finding clients to negotiating rates &amp; managing time, @zuzelin and Tod-Z’s Omayma Rashwan, share actionable advice &amp; valuable insights on this new trend. Listen in: https://t.co/TlEbVzq3Vj https://t.co/1rY2O80VXu"
269,2021-06-25 14:02:28+00:00,GirlsinTech,The world’s most innovative tech organizations need women like YOU. Customize your job alerts and be the first to know when the perfect job hits the Jobs Board 🛎️  https://t.co/kBdBjSlK8p https://t.co/CjDtIMGKxn
270,2021-06-23 18:55:03+00:00,GirlsinTech,"During the COVID crisis, chronic absenteeism in K-12 tripled. Find out how Joanna Smith's #edtech company @AllHere12 curbs absenteeism through mobile messaging powered by #AI + get inspired by her journey &gt;&gt; https://t.co/jxF7ojJwGV #Forbes30Under30"
271,2021-06-23 14:02:39+00:00,GirlsinTech,Is worry or anxiety impacting your work? You’re not alone. Anxious thoughts affect plenty of women in tech. Read our tips on how to get on top of negative self-talk: https://t.co/5deuUdYEWd https://t.co/FuFf6pXEf9
272,2021-06-20 23:19:40+00:00,GirlsinTech,"Welcome Girls in Tech Finland ! 💙 If you are in Finland and looking for a community of like-minded people to support you and help you grow your career in tech, join us on https://t.co/d7pWRC7Da4 https://t.co/iXZT4lei3X"
273,2021-06-16 18:43:41+00:00,GirlsinTech,"If you're struggling to take your career to the next level, you're not alone. More than 2M women left or considered leaving the workforce in 2020 due to the pressures of the pandemic.

It's time to make #womeninleadership a top priority. Here's how: https://t.co/b87To8E8ON"
274,2021-06-16 18:01:43+00:00,GirlsinTech,"PSA: Registrations for Girls in Tech’s CODE G Level 1 course close on 18 June! Register now to learn Python coding in 4 weeks via our interactive Girls in Tech online classroom.
Register now: https://t.co/WMZ132aKRz https://t.co/0RJuMsbGO2"
275,2021-06-16 01:54:28+00:00,GirlsinTech,"Level up your ML skills today!  🤖

Unleash your career possibilities and skill potential as a Machine Learning Engineer with the free AWS Machine Learning Engineer Nanodegree Scholarship Program.

Enroll by June 23rd on https://t.co/SsKvofeq3x https://t.co/RSqgN90Qy9"
276,2021-06-15 00:39:32+00:00,GirlsinTech,"Engagement drives loyalty. How can tech increase engagement by bridging the digital &amp;  physical worlds? Tune in to learn:

⌨️What a smart venue is 
👨‍💻How to get involved in #softwaredevelopment 
✨Why #womeninSTEM need to be bigger risk-takers

https://t.co/IxTNsrH5Kj #GITPodcast https://t.co/vuOofPdXrA"
277,2021-06-14 16:30:31+00:00,GirlsinTech,"Businesses led by women are 63% less likely to receive funding than those led by men. But these 4 women are on a mission to change that and make Miami's entrepreneurial ecosystem more equitable.

Find out how they are leaving their mark &gt;&gt;

https://t.co/QkOmTHCood"
278,2021-06-13 23:34:21+00:00,GirlsinTech,Accessibility is a vital consideration when developing tech products today. We’re excited to hear more about this from Maria Town at the #GITCON. Book your ticket today: https://t.co/A4lSKQJVcc https://t.co/nkXg4QrnVd
279,2021-06-13 15:46:00+00:00,GirlsinTech,"“Allow yourself to do something that you didn’t think you were going to do because, most likely, the universe is trying to send you in that direction.”

Tune in to E7 of the #GITPodcast and hear about  @nycsf journey in tech + the future of tech in sports

https://t.co/Ujo38crI7t https://t.co/9fGxgVM5H9"
280,2021-06-11 08:04:56+00:00,GirlsinTech,"Girls in Tech is collaborating with @awscloud to offer this free course and 425 scholarships to the Machine Learning Engineer Nanodegree on Udacity.

Reserve your free course today! https://t.co/SsKvofeq3x https://t.co/ezeyKdhWDC"
281,2021-06-10 02:07:18+00:00,GirlsinTech,"Thoughts? 💭

Exploring new jobs in tech could be the first step for you
➡️ https://t.co/F5yuAO7dS3

Repost from @lizandmollie ✨ https://t.co/WQagurzmzs"
282,2021-06-09 21:55:20+00:00,GirlsinTech,"Being the only woman in the room can be uncomfortable &amp; intimidating. But talking about our struggles and triumphs could inspire &amp; empower others.

These #womeninengineering share how they survived and thrived in their professions. Read on: https://t.co/mBuCgczxN9"
283,2021-06-09 02:58:48+00:00,GirlsinTech,"People often ask us why we’re called ‘Girls’ in Tech. What does the word ‘girls’ mean to us? Does it fit our vision of eliminating the gender gap in tech? Is it inclusive and appropriate?

Here’s what you need to know - https://t.co/jSY82ImcJo https://t.co/qI8SLTt1lm"
284,2021-06-07 15:02:11+00:00,GirlsinTech,"New Episode Alert! 📣

In S2E6 @zuzelin and @nycsf discuss the future of technology in sports +

💻Sandra's non-linear path in tech 
🌐Why women need to network more
💻The most important steps for career development
✨ &amp; so much more

Tune in: https://t.co/MKLOZmU45T #GITPodcast https://t.co/RTj7oEyveG"
285,2021-06-05 15:01:35+00:00,GirlsinTech,"What mix of WFH and office time is right for you?
❤️Office full time
🧡WFH 1 day
💛WFH 2 days
💚WFH 3 days
💙WFH 4 days
💜WFH full time
Comment below 👇 https://t.co/yLeEYNOq1D"
286,2021-06-04 05:31:01+00:00,GirlsinTech,Learn the basics of coding with Python in 4 weeks from home with Girls in Tech’s CODE G Level 1 course. No coding experience necessary! 🤓 Register now: https://t.co/WMZ132aKRz https://t.co/0lhsCyr8JP
287,2021-06-03 22:50:07+00:00,GirlsinTech,"Silicon Valley is no longer the only must-be place for tech professionals &amp; #startups. Tech hotspots emerging all over the world. 🌎

Hear from  @cjbizwoman why Miami is your go-to city if you're looking for an exciting # careerintech 🎧 https://t.co/yUGRfNmynO https://t.co/D0gM8Ts1cx"
288,2021-06-03 18:05:07+00:00,GirlsinTech,"West Africa’s tech scene is booming. But it needs more women at the table.

Get inspired by 6 amazing women who are paving the way for more women to enter tech: https://t.co/CI0A053UdW

If you're in Nigeria or Tanzania, get in touch with ✨@GitTanzania  &amp; @gitNigeria"
289,2021-06-02 18:30:26+00:00,GirlsinTech,"Have you heard? Facebook is donating $250K to support Girls in Tech programs and to reinvest into the developer ecosystem, which blatantly needs more diverse workers. 
Watch this space! 👀 More amazing GiT programs resources incoming: https://t.co/ddHGdZK4NI https://t.co/WCKjqmJRQM"
290,2021-05-31 15:24:39+00:00,GirlsinTech,"Finding your dream job is a lot about skills, a solid portfolio + a strong network. But where you look is key. 

Join  @zuzelin and @cjbizwoman and learn how the #tech boom is changing Miami’s culture and opening new and exciting career paths. Listen in: https://t.co/mLYh4N35Z0 https://t.co/CQDUeOidb6"
291,2021-05-31 01:33:09+00:00,GirlsinTech,"We know how crucial networks can be for women and people of color to get into leading positions in tech. For Jennifer Tejada and Yvonne Wassenaar, it all started at our very own Girls in Tech conference!

https://t.co/soeyUYf65N

Register now on https://t.co/YrtiKB00xz"
292,2021-05-30 15:01:18+00:00,GirlsinTech,"Interviews can often feel like one-sided interrogations. But the point is to see if you’re a good fit for the role, and vice versa. You and your interviewer are both entitled to ask questions. Check out our interview guide for more #InterviewAdvice.
👉https://t.co/bpwgaVWdRo https://t.co/MLC6icmo7q"
293,2021-05-28 15:02:26+00:00,GirlsinTech,"Grab your Conference ticket to catch the mind-blowing keynote we’ll be hearing from trailblazer @OlabisiBoyle. Learn from an incredible woman who leads at the intersection of two male-driven industries: tech and cars.
➡️https://t.co/YrtiKB00xz https://t.co/NohQn6ecIT"
294,2021-05-26 23:44:37+00:00,GirlsinTech,"Today’s AI threat isn’t so much ‘the robots taking over’. It’s AI being subjective. Encouraging women and BIPOC into Machine Learning roles needs to be on the agenda. And we need to do it sooner rather than later 🤖
Read more – https://t.co/vU5JNUjxLR https://t.co/wAxYyEQNjQ"
295,2021-05-24 19:20:11+00:00,GirlsinTech,"Sadly, women aren't entering  the #tech industry at the same rate as men. And it takes even extra effort for Black &amp; Latinx  women to break into the field.

Check out @sharrisny's core strategies for breaking barriers as woman of color in tech &gt;
https://t.co/Zt8ikg1pAL"
296,2021-05-24 15:01:53+00:00,GirlsinTech,"The pandemic changed education for good, and #tech continues to redefine learning in big ways. 

In S2E4 of the #GITPodcast, @zuzelin &amp; @pearson's Asha Choksi dive into the endless opportunities that lie ahead in this exciting space. Tune in:  https://t.co/q7VVKwNOVu https://t.co/14VMgtdp0j"
297,2021-05-23 15:01:04+00:00,GirlsinTech,"Welcome Girls in Tech Vietnam !
If you are in Vietnam and looking for a community of like-minded people to support you and help you grow your career in tech, join us: https://t.co/znfTxjhGfI https://t.co/GY3m1oB6Lm"
298,2021-05-21 15:02:13+00:00,GirlsinTech,"Head over to the competition platform, fill out a short application form, submit a video pitch: https://t.co/P9kXrYk4Jh
We need more women to step up and change the world. Will you join the challenge? Applications close July 16th. https://t.co/ikvVzfvn9Q"
299,2021-05-20 22:51:00+00:00,GirlsinTech,"The ad industry is ripe for change and brands are increasingly looking for better ways to tell stories, stay authentic &amp; connect with consumers. How can #data help? Find out from @MajorityAgency's Asmirh Davis in S2E3 of the #GITPodcast! Tune in! 🎧https://t.co/s5vWbY5VUP https://t.co/Ke3cSg17O6"
300,2021-05-19 22:58:56+00:00,GirlsinTech,"A one-day virtual event where participants from all over the world gather to find community, sharpen their skills and learn how to thrive in tech from the comfort of their homes.

Get your early bird ticket before they sell out: https://t.co/YrtiKB00xz https://t.co/zKOQ35Nndj"
301,2021-05-18 20:05:07+00:00,GirlsinTech,"Silicon Valley’s bro culture is infamous, making the #tech industry unattractive to many women. 

@ShrutiBhat shares how #startups can create a diverse and inclusive environment where women can thrive. https://t.co/Ryr8JzrZpE"
302,2021-05-17 21:05:49+00:00,GirlsinTech,"Can #technology help brands connect with customers in more meaningful ways?

In S2E3 of #GITPodcast, @zuzelin sat down with 
@MajorityAgency's @adubd to discuss how tech is transforming the ad industry + Asmirh's journey as a black woman in advertising. 
https://t.co/07ZvwNsVLf https://t.co/rqPGd6lCo6"
303,2021-05-17 19:05:08+00:00,GirlsinTech,"Want more diverse candidates? Virtual technology can help.

A recent Global Hiring Landscape report shows how employers are using #tech to revamp their hiring process  + tap into to a more diverse talent pool👏!

Check out the key findings: https://t.co/SIz2g4IfeI"
304,2021-05-14 15:02:14+00:00,GirlsinTech,"Save $20 on your Girls in Tech Conference ticket, and grab a seat at the year’s most exciting virtual conference for women in tech. This offer is available to the first 250 Early Bird ticket purchases – so get in quick! https://t.co/M6nVaPVtkL"
305,2021-05-10 18:12:10+00:00,GirlsinTech,"The #tech job market is super hot right now – across every industry. How can you find a fit that's right for you?  

In S2E2 of #GITPodcast, @BettsCEO shares the hottest trends in tech recruiting + tips for landing a kick*ss job in #tech today. Listen in! https://t.co/fyKzzS8wQN https://t.co/yxRWxYmPKS"
306,2021-05-09 15:01:58+00:00,GirlsinTech,"More than Mother’s Day cards, working moms need workplace equality, flexible work arrangements, fair parental leave policies and normalization of working parents.

Moms, you’re amazing. We’re behind you as you raise the next generation AND shape your workplace. https://t.co/cpF4gAj0X5"
307,2021-05-07 15:03:11+00:00,GirlsinTech,"After more than a year of living through a pandemic, we need to stop and acknowledge working moms for all they’ve been doing. We see you. We appreciate you. You’re amazing.
https://t.co/GQZDLzvJFM https://t.co/XeOOZmlZah"
308,2021-05-03 17:36:55+00:00,GirlsinTech,"S2E1 of #GITPodcast is here! Did you know that small &amp; medium size businesses account for 98% of all businesses worldwide?@sandycarter brings us into the world of thinking big for small businesses, mentorship and honoring one’s voice along the journey. https://t.co/bQofsEdPh9 https://t.co/R2GsM9cC5A"
309,2021-04-30 14:02:29+00:00,GirlsinTech,"The Girls in Tech Conference early bird tickets are on sale NOW!

The first 250 purchases will get $20 off. But move fast on this – they’ll be snapped up quick 🚀

Get yours: https://t.co/YrtiKB00xz https://t.co/XR7dEdfEXU"
310,2021-04-29 17:01:55+00:00,GirlsinTech,"The Girls in Tech Podcast is back for Season 2! Tune in every Monday to hear from some of the most inspiring women in tech and their incredible life journeys. Catch the first episode next week 💡

#GITPodcast https://t.co/7Et8Lbinfw"
311,2021-04-27 03:40:09+00:00,GirlsinTech,"Applications are opening soon for the Girls in Tech 2021 Startup Challenge for female founders! Pitch us your business idea. You could access funding, mentorship, media exposure and vital connections. Get your application ready: https://t.co/P9kXrYk4Jh https://t.co/aQvAlVT53g"
312,2021-04-23 19:16:48+00:00,GirlsinTech,@SuprTekTalk @awscloud @afgascoigne @cheddar Thanks for your interest! Here's a link to the study: https://t.co/FnILi2gS9V
313,2021-04-23 17:07:04+00:00,GirlsinTech,"Only 26% of #computerscientists are women, so we joined forces with @awscloud  to empower more women to succeed in tech. 

Watch @afgascoigne's interview for @cheddar as she shares how #GirlsinTech &amp; AWS are leveling the playing field for #womenintech. https://t.co/GimNVw7e4e"
314,2021-04-22 20:33:30+00:00,GirlsinTech,"Our founder @afgascoigne is joining the #WPPCommerce lineup!  @WPP Commerce is a two-day immersive exploration of the future of retail. Join Adriana as she takes the virtual stage amongst the world’s leading industry, marketing &amp; media experts. https://t.co/D1SyHfng1y https://t.co/nIHz5fZAu8"
315,2021-04-20 17:05:12+00:00,GirlsinTech,Interested in tapping into the #femtech market? Now's the time. The #femtech market is booming and opportunities abound: funding for #femtech #startups rose 105% last year to $418 B. Learn more about some of the most successful  women's health startups: https://t.co/qO88ZWsNSk
316,2021-04-19 03:59:16+00:00,GirlsinTech,"Step 1: Get out your diary
Step 2: Highlight this date – September 15, 2021
Step 3: Start eagerly counting down the days till the 2021 Girls in Tech Conference! https://t.co/FTfeQcyG4R"
317,2021-04-16 18:54:55+00:00,GirlsinTech,It's well known that diversity &amp; inclusion are an ongoing challenge in #tech. We're proud to be collaborating with @AWS in empowering more #womenintech around the globe. We are grateful for their support! https://t.co/u8imscW54i?
318,2021-04-14 23:50:54+00:00,GirlsinTech,"Why do introverts get a bad rap? They possess skills that should be celebrated, like being good at listening to suggestions and supporting employees. Read our guide for #networking as an #introvert : https://t.co/tMPociszkv https://t.co/10OntTknA7"
319,2021-04-13 16:58:35+00:00,GirlsinTech,"Meet @mayagpatterson, the lead designer of @Twitter’s Spaces. She shares how she turned a college crisis into a career solution +  how she’s creating space in the industry for women and #BIPOC. Learn more &gt;&gt; https://t.co/aXr73i9Irr #womenintech #girlsintech"
320,2021-04-12 18:01:39+00:00,GirlsinTech,"Ready… Set… Prototype, build, and test! Good luck to all our virtual hackathon participants 🤖 https://t.co/gbw6g5Xt8e"
321,2021-04-09 18:23:10+00:00,GirlsinTech,"We've said it and we'll say it again: we need more #womeninleadership. Here's how the addition of female executives shifts companies’ strategic approach to innovation: https://t.co/yD7TbUEqit

Join @halftheboard and help us achieve 50/50 #genderparity in boardrooms by 2025!"
322,2021-04-07 20:43:33+00:00,GirlsinTech,@SmartCompany @afgascoigne Thank you so much for shining light on this important issue! ✨
